localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
24162,4,1,0,0,1738593814,2,在酒店也可以用我的,2025-02-03 22:43:34,🌲,梁庆林,wxid_7gipedh8nrbm22
24163,4,47,0,0,1738593817,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""e3bdf5852e64f3e4e9c20f16824bf658"" len=""2391"" productid="""" androidmd5=""e3bdf5852e64f3e4e9c20f16824bf658"" androidlen=""2391"" s60v3md5=""e3bdf5852e64f3e4e9c20f16824bf658"" s60v3len=""2391"" s60v5md5=""e3bdf5852e64f3e4e9c20f16824bf658"" s60v5len=""2391"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=e3bdf5852e64f3e4e9c20f16824bf658&amp;filekey=3043020101042f302d02016e0402535a0420653362646635383532653634663365346539633230663136383234626636353802020957040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265d47437000872b7457756400000006e01004fb1535a2b5b4181566b88b87&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=f0cacf5c0722b19b29d426652d29d3df&amp;filekey=3043020101042f302d02016e0402535a0420663063616366356330373232623139623239643432363635326432396433646602020960040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265d4743700090bea457756400000006e02004fb2535a2b5b4181566b88b8e&amp;ef=2&amp;bizid=1022"" aeskey=""4b032dca0b9b49849b77eaf31b42a32d"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=06c059c1b02dfbe720388c69c51771a6&amp;filekey=3043020101042f302d02016e0402535a04203036633035396331623032646662653732303338386336396335313737316136020203d0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265d47437000972a7457756400000006e03004fb3535a2b5b4181566b88b95&amp;ef=3&amp;bizid=1022"" externmd5=""6e2b39f1efdaaf59c560006c13de4cac"" width=""88"" height=""80"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:43:37,🌲,梁庆林,wxid_7gipedh8nrbm22
24164,4,1,0,1,1738593825,2,宝宝真好,2025-02-03 22:43:45,exiled,exiled,wxid_jkhetex8lgjx22
24165,4,47,0,0,1738593833,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""e5cf933d461883b6bf9ac05896528e2d"" len=""10979"" productid="""" androidmd5=""e5cf933d461883b6bf9ac05896528e2d"" androidlen=""10979"" s60v3md5=""e5cf933d461883b6bf9ac05896528e2d"" s60v3len=""10979"" s60v5md5=""e5cf933d461883b6bf9ac05896528e2d"" s60v5len=""10979"" cdnurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=e5cf933d461883b6bf9ac05896528e2d&amp;filekey=30340201010420301e02020106040253480410e5cf933d461883b6bf9ac05896528e2d02022ae3040d00000004627466730000000132&amp;hy=SH&amp;storeid=26321fdf2000b2da8000000000000010600004f50534828367b40b7b523d3a&amp;bizid=1023"" designerid="""" thumburl="""" encrypturl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=f13c64f2307e0504d27711d932c22a6b&amp;filekey=30340201010420301e02020106040253480410f13c64f2307e0504d27711d932c22a6b02022af0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26321fdf2000d7623000000000000010600004f505348079d2a00b7b4b7fc6&amp;bizid=1023"" aeskey=""312f3f1b07d59d1ee5ffc46aa08d41ee"" externurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=d1bc6ee7ef063a807f383b96b6634fc4&amp;filekey=30340201010420301e02020106040253480410d1bc6ee7ef063a807f383b96b6634fc402021670040d00000004627466730000000132&amp;hy=SH&amp;storeid=26321fdf300005736000000000000010600004f5053482f267b40b7b50014f&amp;bizid=1023"" externmd5=""50a3226a8455e4ef6f0bd639e93ac349"" width=""360"" height=""360"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:43:53,🌲,梁庆林,wxid_7gipedh8nrbm22
24166,4,1,0,1,1738593865,2,那你们现在在干啥,2025-02-03 22:44:25,exiled,exiled,wxid_jkhetex8lgjx22
24167,4,1,0,0,1738593874,2,她在看电视,2025-02-03 22:44:34,🌲,梁庆林,wxid_7gipedh8nrbm22
24168,4,1,0,0,1738593878,2,我在旁边躺着,2025-02-03 22:44:38,🌲,梁庆林,wxid_7gipedh8nrbm22
24169,4,1,0,1,1738594032,2,那宝宝想打电话嘛,2025-02-03 22:47:12,exiled,exiled,wxid_jkhetex8lgjx22
24170,4,1,0,1,1738594037,2,你们打算啥时候睡呀,2025-02-03 22:47:17,exiled,exiled,wxid_jkhetex8lgjx22
24171,4,1,0,0,1738594113,2,她要看完电影,2025-02-03 22:48:33,🌲,梁庆林,wxid_7gipedh8nrbm22
24172,4,47,0,0,1738594117,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""af151fb982f6f5a3f95abb5492e89a21"" len=""2027502"" productid="""" androidmd5=""af151fb982f6f5a3f95abb5492e89a21"" androidlen=""2027502"" s60v3md5=""af151fb982f6f5a3f95abb5492e89a21"" s60v3len=""2027502"" s60v5md5=""af151fb982f6f5a3f95abb5492e89a21"" s60v5len=""2027502"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=af151fb982f6f5a3f95abb5492e89a21&amp;filekey=30440201010430302e02016e040253480420616631353166623938326636663561336639356162623534393265383961323102031eefee040d00000004627466730000000132&amp;hy=SH&amp;storeid=265a5ec9c0008b41573a67a7b0000006e01004fb153480a1411b15694cca67&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=8c5e07a2f20f1dcf60768bb66bcbf709&amp;filekey=30440201010430302e02016e040253480420386335653037613266323066316463663630373638626236366263626637303902031eeff0040d00000004627466730000000132&amp;hy=SH&amp;storeid=265a5ec9c000b240473a67a7b0000006e02004fb253480a1411b15694cca7c&amp;ef=2&amp;bizid=1022"" aeskey=""ba5ea2a64cd84a7ca95a208d02100966"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=300d6d9e47fd41edf90bc598c8843c8d&amp;filekey=30440201010430302e02016e0402534804203330306436643965343766643431656466393062633539386338383433633864020300c5a0040d00000004627466730000000132&amp;hy=SH&amp;storeid=265a5ec9c000dc87a73a67a7b0000006e03004fb353480a1411b15694ccaa8&amp;ef=3&amp;bizid=1022"" externmd5=""f40baf8cc9d38e9d748abd1468bbed59"" width=""238"" height=""240"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:48:37,🌲,梁庆林,wxid_7gipedh8nrbm22
24173,4,1,0,0,1738594125,2,我看了一下,2025-02-03 22:48:45,🌲,梁庆林,wxid_7gipedh8nrbm22
24174,4,1,0,0,1738594129,2,还有一个半小时,2025-02-03 22:48:49,🌲,梁庆林,wxid_7gipedh8nrbm22
24175,4,1,0,1,1738594135,2,笑死,2025-02-03 22:48:55,exiled,exiled,wxid_jkhetex8lgjx22
24176,4,1,0,1,1738594143,2,那宝宝想看电视嘛,2025-02-03 22:49:03,exiled,exiled,wxid_jkhetex8lgjx22
24177,4,49,57,0,1738594164,2,,2025-02-03 22:49:24,🌲,梁庆林,wxid_7gipedh8nrbm22
24178,4,1,0,1,1738594172,2,我啥时候都可以,2025-02-03 22:49:32,exiled,exiled,wxid_jkhetex8lgjx22
24179,4,1,0,1,1738594177,2,我明天又要去唱歌,2025-02-03 22:49:37,exiled,exiled,wxid_jkhetex8lgjx22
24180,4,47,0,0,1738594181,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""36efd2217dfa5212a7145122db3ea918"" len=""763017"" productid="""" androidmd5=""36efd2217dfa5212a7145122db3ea918"" androidlen=""763017"" s60v3md5=""36efd2217dfa5212a7145122db3ea918"" s60v3len=""763017"" s60v5md5=""36efd2217dfa5212a7145122db3ea918"" s60v5len=""763017"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=36efd2217dfa5212a7145122db3ea918&amp;filekey=30440201010430302e02016e040253480420333665666432323137646661353231326137313435313232646233656139313802030ba489040d00000004627466730000000132&amp;hy=SH&amp;storeid=262db7ebb000c3564022e60290000006e01004fb1534800c6cb40b680a8c85&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=f3f88e2bd1618f6bbef96482d34e3dd3&amp;filekey=30440201010430302e02016e040253480420663366383865326264313631386636626265663936343832643334653364643302030ba490040d00000004627466730000000132&amp;hy=SH&amp;storeid=262db7ebb000df1fb022e60290000006e02004fb2534800c6cb40b680a8cbd&amp;ef=2&amp;bizid=1022"" aeskey=""bcaf75ff133943e4ab25f57d9bc3dd63"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=4c485b7e4c10622529ff89cbadd87885&amp;filekey=30440201010430302e02016e0402534804203463343835623765346331303632323532396666383963626164643837383835020300e2a0040d00000004627466730000000132&amp;hy=SH&amp;storeid=262db7ebc0000acae022e60290000006e03004fb3534800c6cb40b680a8cea&amp;ef=3&amp;bizid=1022"" externmd5=""bc832ec265219becf79658b1fa2b4620"" width=""269"" height=""269"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:49:41,🌲,梁庆林,wxid_7gipedh8nrbm22
24181,4,1,0,0,1738594191,2,那你还学车嚒明天,2025-02-03 22:49:51,🌲,梁庆林,wxid_7gipedh8nrbm22
24182,4,1,0,1,1738594198,2,不学啦,2025-02-03 22:49:58,exiled,exiled,wxid_jkhetex8lgjx22
24183,4,1,0,0,1738594256,2,那你今天,2025-02-03 22:50:56,🌲,梁庆林,wxid_7gipedh8nrbm22
24184,4,1,0,0,1738594300,2,那你这个寒假是不是考不出来了,2025-02-03 22:51:40,🌲,梁庆林,wxid_7gipedh8nrbm22
24185,4,49,57,0,1738594305,2,,2025-02-03 22:51:45,🌲,梁庆林,wxid_7gipedh8nrbm22
24186,4,1,0,1,1738594307,2,没关系,2025-02-03 22:51:47,exiled,exiled,wxid_jkhetex8lgjx22
24187,4,1,0,1,1738594312,2,又是我姐姐,2025-02-03 22:51:52,exiled,exiled,wxid_jkhetex8lgjx22
24188,4,1,0,1,1738594322,2,考不出来可以暑假考,2025-02-03 22:52:02,exiled,exiled,wxid_jkhetex8lgjx22
24189,4,1,0,1,1738594331,2,考出来了我去你家也不会开的,2025-02-03 22:52:11,exiled,exiled,wxid_jkhetex8lgjx22
24190,4,1,0,0,1738594337,2,你和zcy见面过吗,2025-02-03 22:52:17,🌲,梁庆林,wxid_7gipedh8nrbm22
24191,4,1,0,1,1738594338,2,所以无所谓,2025-02-03 22:52:18,exiled,exiled,wxid_jkhetex8lgjx22
24192,4,1,0,1,1738594342,2,还没呢,2025-02-03 22:52:22,exiled,exiled,wxid_jkhetex8lgjx22
24193,4,1,0,0,1738594352,2,的确也是不紧急,2025-02-03 22:52:32,🌲,梁庆林,wxid_7gipedh8nrbm22
24194,4,1,0,0,1738594361,2,她那儿不是还有衣服嘛,2025-02-03 22:52:41,🌲,梁庆林,wxid_7gipedh8nrbm22
24195,4,1,0,1,1738594362,2,事实上我们回来以后都还没联系,2025-02-03 22:52:42,exiled,exiled,wxid_jkhetex8lgjx22
24196,4,47,0,0,1738594365,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""55f6baaf763de83ac3e9b6a33b1e7f74"" len=""28821"" productid=""com.tencent.xin.emoticon.person.stiker_1619444611a94891986a2ad2a4"" androidmd5=""55f6baaf763de83ac3e9b6a33b1e7f74"" androidlen=""28821"" s60v3md5=""55f6baaf763de83ac3e9b6a33b1e7f74"" s60v3len=""28821"" s60v5md5=""55f6baaf763de83ac3e9b6a33b1e7f74"" s60v5len=""28821"" cdnurl=""http://mmbiz.qpic.cn/mmemoticon/ajNVdqHZLLAWgbExnXhiceCqbe2AyX5MZkrNoD2DjT2VnDvRgKwJduXHHicy0UYYKY/0"" designerid="""" thumburl=""http://mmbiz.qpic.cn/mmemoticon/Q3auHgzwzM5iawwfTzpjEzFqGegwWO8Ngbl1mA041AIEAFSwk3RNVPgpUq4iaAWico5/0"" encrypturl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=f4ed749365eab0f19e8d54776204e62a&amp;filekey=30340201010420301e02020106040253480410f4ed749365eab0f19e8d54776204e62a020270a0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2630ff75a000f3e36000000000000010600004f50534823cd2a00b69c86a4d&amp;bizid=1023"" aeskey=""f0d7b067cec816f6c1249825a7803bd7"" externurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=457fb68b1528922c82bf2aa2873e0c41&amp;filekey=30340201010420301e02020106040253480410457fb68b1528922c82bf2aa2873e0c4102020e30040d00000004627466730000000132&amp;hy=SH&amp;storeid=2630ff75b00023ff9000000000000010600004f5053481d36fb40b65e235b9&amp;bizid=1023"" externmd5=""f4e6a844b4ff316e80b99111c65f8fcf"" width=""240"" height=""240"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr=""CgRkb2dlEJeQpoQG"" linkid="""" desc=""Cg0KBXpoX2NuEgRkb2dlCgkKBXpoX3R3EgAKCwoHZGVmYXVsdBIA""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:52:45,🌲,梁庆林,wxid_7gipedh8nrbm22
24197,4,1,0,1,1738594370,2,我猜她应该解决了,2025-02-03 22:52:50,exiled,exiled,wxid_jkhetex8lgjx22
24198,4,49,57,0,1738594387,2,,2025-02-03 22:53:07,🌲,梁庆林,wxid_7gipedh8nrbm22
24199,4,47,0,0,1738594389,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""7cbb9dd6c9853e3bdb2db80a90b74f9a"" len=""74788"" productid="""" androidmd5=""7cbb9dd6c9853e3bdb2db80a90b74f9a"" androidlen=""74788"" s60v3md5=""7cbb9dd6c9853e3bdb2db80a90b74f9a"" s60v3len=""74788"" s60v5md5=""7cbb9dd6c9853e3bdb2db80a90b74f9a"" s60v5len=""74788"" cdnurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=7cbb9dd6c9853e3bdb2db80a90b74f9a&amp;filekey=30350201010421301f020201060402534804107cbb9dd6c9853e3bdb2db80a90b74f9a0203012424040d00000004627466730000000132&amp;hy=SH&amp;storeid=2631658bd0005144d000000000000010600004f50534808465b40b772b57c6&amp;bizid=1023"" designerid="""" thumburl="""" encrypturl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=57609438b963255ac5710f8d32e7ee2c&amp;filekey=30350201010421301f0202010604025348041057609438b963255ac5710f8d32e7ee2c0203012430040d00000004627466730000000132&amp;hy=SH&amp;storeid=2631658bd00081189000000000000010600004f50534818467b40b771f6252&amp;bizid=1023"" aeskey=""aeb940d0bd769872df5108859231856b"" externurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=7be7c94743d45ae38108cbe87420a459&amp;filekey=30340201010420301e020201060402534804107be7c94743d45ae38108cbe87420a459020221a0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2631658bd000a917a000000000000010600004f5053482d36fb40b77275cf3&amp;bizid=1023"" externmd5=""7ab8b78a831e03b58dcd76d4b7a6d844"" width=""240"" height=""229"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:53:09,🌲,梁庆林,wxid_7gipedh8nrbm22
24200,4,1,0,1,1738594408,2,其实是她爸妈“指使”的啦,2025-02-03 22:53:28,exiled,exiled,wxid_jkhetex8lgjx22
24201,4,1,0,0,1738594450,2,xs,2025-02-03 22:54:10,🌲,梁庆林,wxid_7gipedh8nrbm22
24202,4,1,0,0,1738594459,2,真好啊,2025-02-03 22:54:19,🌲,梁庆林,wxid_7gipedh8nrbm22
24203,4,1,0,0,1738594474,2,好频繁地social,2025-02-03 22:54:34,🌲,梁庆林,wxid_7gipedh8nrbm22
24204,4,1,0,1,1738594519,2,没有啦,2025-02-03 22:55:19,exiled,exiled,wxid_jkhetex8lgjx22
24205,4,1,0,1,1738594527,2,你几乎没啥social,2025-02-03 22:55:27,exiled,exiled,wxid_jkhetex8lgjx22
24206,4,1,0,0,1738594543,2,是的,2025-02-03 22:55:43,🌲,梁庆林,wxid_7gipedh8nrbm22
24207,4,1,0,0,1738594544,2,没有,2025-02-03 22:55:44,🌲,梁庆林,wxid_7gipedh8nrbm22
24208,4,47,0,0,1738594548,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""53cf846f0b2cc21abea5c0956b90d0f6"" len=""36436"" productid="""" androidmd5=""53cf846f0b2cc21abea5c0956b90d0f6"" androidlen=""36436"" s60v3md5=""53cf846f0b2cc21abea5c0956b90d0f6"" s60v3len=""36436"" s60v5md5=""53cf846f0b2cc21abea5c0956b90d0f6"" s60v5len=""36436"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=53cf846f0b2cc21abea5c0956b90d0f6&amp;filekey=30440201010430302e02016e0402535a042035336366383436663062326363323161626561356330393536623930643066360203008e54040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2668f715f0005faf82d2334110000006e01004fb1535a13165bc1e68319507&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=1f9076272ab1f0fddbdb2665d23d14bb&amp;filekey=30440201010430302e02016e0402535a042031663930373632373261623166306664646264623236363564323364313462620203008e60040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2668f715f000668702d2334110000006e02004fb2535a13165bc1e6831951f&amp;ef=2&amp;bizid=1022"" aeskey=""1daff5c6aedf4024a8c9a1a852ed197d"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=9d9d0eab0a1330ed8759e618588f169c&amp;filekey=3043020101042f302d02016e0402535a0420396439643065616230613133333065643837353965363138353838663136396302024d40040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2668f715f0006c6e12d2334110000006e03004fb3535a13165bc1e68319526&amp;ef=3&amp;bizid=1022"" externmd5=""3465e402610d0228714bb3d693d08eae"" width=""690"" height=""583"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:55:48,🌲,梁庆林,wxid_7gipedh8nrbm22
24209,4,1,0,1,1738594555,2,笑死打错了,2025-02-03 22:55:55,exiled,exiled,wxid_jkhetex8lgjx22
24210,4,1,0,1,1738594557,2,我说我,2025-02-03 22:55:57,exiled,exiled,wxid_jkhetex8lgjx22
24211,4,1,0,0,1738594568,2,哦哦哦,2025-02-03 22:56:08,🌲,梁庆林,wxid_7gipedh8nrbm22
24212,4,49,57,1,1738594572,2,,2025-02-03 22:56:12,exiled,exiled,wxid_jkhetex8lgjx22
24213,4,47,0,0,1738594579,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""7b966b165a3b9e02a127d0d76264a3fe"" len=""29504"" productid="""" androidmd5=""7b966b165a3b9e02a127d0d76264a3fe"" androidlen=""29504"" s60v3md5=""7b966b165a3b9e02a127d0d76264a3fe"" s60v3len=""29504"" s60v5md5=""7b966b165a3b9e02a127d0d76264a3fe"" s60v5len=""29504"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=7b966b165a3b9e02a127d0d76264a3fe&amp;filekey=3043020101042f302d02016e040253480420376239363662313635613362396530326131323764306437363236346133666502027340040d00000004627466730000000132&amp;hy=SH&amp;storeid=26588180e0000aa1aef1f22560000006e01004fb153482123c0315658fb7d1&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=f151649f5d302da04714d54e065eb877&amp;filekey=3043020101042f302d02016e040253480420663135313634396635643330326461303437313464353465303635656238373702027350040d00000004627466730000000132&amp;hy=SH&amp;storeid=26588180e0001365bef1f22560000006e02004fb253482123c0315658fb7e0&amp;ef=2&amp;bizid=1022"" aeskey=""37b29b7c92be4ed5b2392cb5693abc68"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=d6fb18797e719c1d80a2890c082cccde&amp;filekey=3043020101042f302d02016e040253480420643666623138373937653731396331643830613238393063303832636363646502023900040d00000004627466730000000132&amp;hy=SH&amp;storeid=26588180e0001b9fdef1f22560000006e03004fb353482123c0315658fb7e9&amp;ef=3&amp;bizid=1022"" externmd5=""77edebea2d529fdf46071c1cdd46d996"" width=""512"" height=""477"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:56:19,🌲,梁庆林,wxid_7gipedh8nrbm22
24214,4,1,0,0,1738594586,2,我其实有点想睡了,2025-02-03 22:56:26,🌲,梁庆林,wxid_7gipedh8nrbm22
24215,4,1,0,0,1738594594,2,但是她要我陪她坐在这里,2025-02-03 22:56:34,🌲,梁庆林,wxid_7gipedh8nrbm22
24216,4,47,0,0,1738594605,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""f5aeed18d66454731d66d542129a465c"" len=""17468"" productid="""" androidmd5=""f5aeed18d66454731d66d542129a465c"" androidlen=""17468"" s60v3md5=""f5aeed18d66454731d66d542129a465c"" s60v3len=""17468"" s60v5md5=""f5aeed18d66454731d66d542129a465c"" s60v5len=""17468"" cdnurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=f5aeed18d66454731d66d542129a465c&amp;filekey=30340201010420301e02020106040253480410f5aeed18d66454731d66d542129a465c0202443c040d00000004627466730000000132&amp;hy=SH&amp;storeid=26323565600050655000000000000010600004f505348280c596097c29dbae&amp;bizid=1023"" designerid="""" thumburl="""" encrypturl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=23ad50077b8111b0f199bfc8f09f395b&amp;filekey=30340201010420301e0202010604025348041023ad50077b8111b0f199bfc8f09f395b02024440040d00000004627466730000000132&amp;hy=SH&amp;storeid=2632356560007348f000000000000010600004f5053480976fb40b7ccdbced&amp;bizid=1023"" aeskey=""e7b38233aefecc8f533fe54634a6c1fe"" externurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=0a56b7d6558e9934385db4cc74caac52&amp;filekey=30340201010420301e020201060402534804100a56b7d6558e9934385db4cc74caac5202021f60040d00000004627466730000000132&amp;hy=SH&amp;storeid=26323565600094c18000000000000010600004f5053482fe67b40b7cc816a4&amp;bizid=1023"" externmd5=""6a1ebd5ec4fff9f8b216e4410fc38b4b"" width=""240"" height=""240"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 22:56:45,🌲,梁庆林,wxid_7gipedh8nrbm22
24217,4,1,0,1,1738594606,2,笑死那你跟她分床睡,2025-02-03 22:56:46,exiled,exiled,wxid_jkhetex8lgjx22
24218,4,1,0,0,1738594663,2,还在楼下呢,2025-02-03 22:57:43,🌲,梁庆林,wxid_7gipedh8nrbm22
24219,4,1,0,0,1738594676,2,她看这个电影害怕,2025-02-03 22:57:56,🌲,梁庆林,wxid_7gipedh8nrbm22
24220,4,1,0,0,1738594678,2,一个人,2025-02-03 22:57:58,🌲,梁庆林,wxid_7gipedh8nrbm22
24221,4,1,0,1,1738594684,2,笑死了那就别看,2025-02-03 22:58:04,exiled,exiled,wxid_jkhetex8lgjx22
24222,4,1,0,1,1738594690,2,你想睡就睡嘛,2025-02-03 22:58:10,exiled,exiled,wxid_jkhetex8lgjx22
24223,4,47,0,0,1738594826,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""e228fd6c41eb7b63076c0445b7477a43"" len=""54402"" productid="""" androidmd5=""e228fd6c41eb7b63076c0445b7477a43"" androidlen=""54402"" s60v3md5=""e228fd6c41eb7b63076c0445b7477a43"" s60v3len=""54402"" s60v5md5=""e228fd6c41eb7b63076c0445b7477a43"" s60v5len=""54402"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=e228fd6c41eb7b63076c0445b7477a43&amp;filekey=30440201010430302e02016e0402534804206532323866643663343165623762363330373663303434356237343737613433020300d482040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037313731343337303530303037336338393436666232326665613336626234306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a530801238548de91abf1ab567d78c7b&amp;filekey=30440201010430302e02016e0402534804206135333038303132333835343864653931616266316162353637643738633762020300d490040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037313731343337303530303038353164393436666232326665613336626234306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey=""5b8422a1c3584b38aa883864674e9875"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=f0cf0ab82b45cd0d023bbab20f708860&amp;filekey=30440201010430302e02016e04025348042066306366306162383262343563643064303233626261623230663730383836300203008fa0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037313731343337303530303038643635393436666232326665613336626234306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5=""19ff34f3cd71ce6915f7d979a2142c5c"" width=""640"" height=""393"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-02-03 23:00:26,🌲,梁庆林,wxid_7gipedh8nrbm22
24224,4,1,0,1,1738594847,2,你陪她都不陪我！,2025-02-03 23:00:47,exiled,exiled,wxid_jkhetex8lgjx22
24225,4,1,0,0,1738594887,2,我也想和宝宝一起,2025-02-03 23:01:27,🌲,梁庆林,wxid_7gipedh8nrbm22
24226,4,1,0,0,1738594899,2,但是她在看恐怖片她一个人害怕,2025-02-03 23:01:39,🌲,梁庆林,wxid_7gipedh8nrbm22
